十勝毎日新聞社,1292,1292,5611,名詞,固有名詞,組織,*,*,*,十勝毎日新聞社,とかちまいにちしんぶんしゃ,トカチマイニチシンブンシャ
愛知銀行,1292,1292,6849,名詞,固有名詞,組織,*,*,*,愛知銀行,あいちぎんこう,アイチギンコー
金沢美術工芸大,1292,1292,6849,名詞,固有名詞,組織,*,*,*,金沢美術工芸大,かなざわびじゅつこうげいだい,カナザワビジュツコーゲイダイ
パレスホテル,1292,1292,4757,名詞,固有名詞,組織,*,*,*,パレスホテル,ぱれすほてる,パレスホテル
東京ヘレン・ケラー協会,1292,1292,7366,名詞,固有名詞,組織,*,*,*,東京ヘレン・ケラー協会,とうきょうへれんけらーきょうかい,トーキョーヘレンケラーキョーカイ
ウィーンベースボール・ク,1292,1292,5475,名詞,固有名詞,組織,*,*,*,ウィーンベースボール・ク,うぃーんべーすぼーるく,ウィーンベースボールク
八幡ねじ,1292,1292,5611,名詞,固有名詞,組織,*,*,*,八幡ねじ,やはたねじ,ヤハタネジ
中電工業,1292,1292,6824,名詞,固有名詞,組織,*,*,*,中電工業,ちゅうでんこうぎょう,チューデンコーギョー
前橋工,1292,1292,6742,名詞,固有名詞,組織,*,*,*,前橋工,まえばしこう,マエバシコー
西日本信販,1292,1292,6849,名詞,固有名詞,組織,*,*,*,西日本信販,にしにっぽんしんぱん,ニシニッポンシンパン
ＪＲＡ,1292,1292,7742,名詞,固有名詞,組織,*,*,*,ＪＲＡ,じぇいあーるえい,ジェイアールエイ
大東京しあわせ生命保険,1292,1292,6849,名詞,固有名詞,組織,*,*,*,大東京しあわせ生命保険,だいとうきょうしあわせせいめいほけん,ダイトーキョーシアワセセイメイホケン
北星学園女子短大,1292,1292,6849,名詞,固有名詞,組織,*,*,*,北星学園女子短大,ほくせいがくえんじょしたんだい,ホクセイガクエンジョシタンダイ
林ベニヤ,1292,1292,6849,名詞,固有名詞,組織,*,*,*,林ベニヤ,はやしべにや,ハヤシベニヤ
中央魚類,1292,1292,6849,名詞,固有名詞,組織,*,*,*,中央魚類,ちゅうおうぎょるい,チューオーギョルイ
江戸一,1292,1292,6849,名詞,固有名詞,組織,*,*,*,江戸一,えどいち,エドイチ
マリモクラフト,1292,1292,5122,名詞,固有名詞,組織,*,*,*,マリモクラフト,まりもくらふと,マリモクラフト
健康保険人吉総合病院,1292,1292,6849,名詞,固有名詞,組織,*,*,*,健康保険人吉総合病院,けんこうほけんひとよしそうごうびょういん,ケンコーホケンヒトヨシソーゴービョーイン
主婦と生活社,1292,1292,6849,名詞,固有名詞,組織,*,*,*,主婦と生活社,しゅふとせいかつしゃ,シュフトセイカツシャ
東京電子設計,1292,1292,6849,名詞,固有名詞,組織,*,*,*,東京電子設計,とうきょうでんしせっけい,トーキョーデンシセッケイ
山陽コカ・コーラボトリング,1292,1292,6849,名詞,固有名詞,組織,*,*,*,山陽コカ・コーラボトリング,さんようこかこーらぼとりんぐ,サンヨーコカコーラボトリング
大倉電気,1292,1292,6849,名詞,固有名詞,組織,*,*,*,大倉電気,おおくらでんき,オークラデンキ
メックス,1292,1292,5122,名詞,固有名詞,組織,*,*,*,メックス,めっくす,メックス
柏書房,1292,1292,6227,名詞,固有名詞,組織,*,*,*,柏書房,かしわしょぼう,カシワショボー
メルダック,1292,1292,5098,名詞,固有名詞,組織,*,*,*,メルダック,めるだっく,メルダック
佐賀大学,1292,1292,6849,名詞,固有名詞,組織,*,*,*,佐賀大学,さがだいがく,サガダイガク
神戸新聞社,1292,1292,6849,名詞,固有名詞,組織,*,*,*,神戸新聞社,こうべしんぶんしゃ,コーベシンブンシャ
東洋物産,1292,1292,6849,名詞,固有名詞,組織,*,*,*,東洋物産,とうようぶっさん,トーヨーブッサン
早大,1292,1292,5185,名詞,固有名詞,組織,*,*,*,早大,そうだい,ソーダイ
日和山観光,1292,1292,6849,名詞,固有名詞,組織,*,*,*,日和山観光,ひよりやまかんこう,ヒヨリヤマカンコー
内田油圧機器工業,1292,1292,6849,名詞,固有名詞,組織,*,*,*,内田油圧機器工業,うちだゆあつききこうぎょう,ウチダユアツキキコーギョー
福留ハム,1292,1292,6849,名詞,固有名詞,組織,*,*,*,福留ハム,ふくとめはむ,フクトメハム
池伝,1292,1292,6849,名詞,固有名詞,組織,*,*,*,池伝,いけでん,イケデン
ベ平連,1292,1292,5122,名詞,固有名詞,組織,*,*,*,ベ平連,べへいれん,ベヘイレン
イシイコーポレーション,1292,1292,5122,名詞,固有名詞,組織,*,*,*,イシイコーポレーション,いしいこーぽれーしょん,イシイコーポレーション
聖霊女子短大,1292,1292,6849,名詞,固有名詞,組織,*,*,*,聖霊女子短大,せいれいじょしたんだい,セイレイジョシタンダイ
阪急百貨店,1292,1292,6849,名詞,固有名詞,組織,*,*,*,阪急百貨店,はんきゅうひゃっかてん,ハンキューヒャッカテン
門司港ホテル,1292,1292,6849,名詞,固有名詞,組織,*,*,*,門司港ホテル,もじこうほてる,モジコーホテル
福島県立会津短期大学,1292,1292,6849,名詞,固有名詞,組織,*,*,*,福島県立会津短期大学,ふくしまけんりつあいづたんきだいがく,フクシマケンリツアイズタンキダイガク
パスコ,1292,1292,5122,名詞,固有名詞,組織,*,*,*,パスコ,ぱすこ,パスコ
カンダ,1292,1292,4346,名詞,固有名詞,組織,*,*,*,カンダ,かんだ,カンダ
大多喜ガス,1292,1292,6849,名詞,固有名詞,組織,*,*,*,大多喜ガス,おおたきがす,オータキガス
ウィズウェイストジャパン,1292,1292,5122,名詞,固有名詞,組織,*,*,*,ウィズウェイストジャパン,うぃずうぇいすとじゃぱん,ウィズウェイストジャパン
名港海運,1292,1292,6849,名詞,固有名詞,組織,*,*,*,名港海運,めいこうかいうん,メイコーカイウン
コスモ証券,1292,1292,5122,名詞,固有名詞,組織,*,*,*,コスモ証券,こすもしょうけん,コスモショーケン
明治薬科大,1292,1292,6849,名詞,固有名詞,組織,*,*,*,明治薬科大,めいじやっかだい,メイジヤッカダイ
備前サービスセンター,1292,1292,6849,名詞,固有名詞,組織,*,*,*,備前サービスセンター,びぜんさーびすせんたー,ビゼンサービスセンター
名古屋造形芸術短大,1292,1292,6849,名詞,固有名詞,組織,*,*,*,名古屋造形芸術短大,なごやぞうけいげいじゅつたんだい,ナゴヤゾーケイゲイジュツタンダイ
日本高周波鋼業,1292,1292,6849,名詞,固有名詞,組織,*,*,*,日本高周波鋼業,にほんこうしゅうはこうぎょう,ニホンコーシューハコーギョー
ウタリ共同,1292,1292,5122,名詞,固有名詞,組織,*,*,*,ウタリ共同,うたりきょうどう,ウタリキョードー
タクマ,1292,1292,5122,名詞,固有名詞,組織,*,*,*,タクマ,たくま,タクマ
冨士工業,1292,1292,6849,名詞,固有名詞,組織,*,*,*,冨士工業,ふじこうぎょう,フジコーギョー
住吉会,1292,1292,6791,名詞,固有名詞,組織,*,*,*,住吉会,すみよしかい,スミヨシカイ
帝都信用金庫,1292,1292,6849,名詞,固有名詞,組織,*,*,*,帝都信用金庫,ていとしんようきんこ,テイトシンヨーキンコ
アイダエンジニアリング,1292,1292,5122,名詞,固有名詞,組織,*,*,*,アイダエンジニアリング,あいだえんじにありんぐ,アイダエンジニアリング
シモジマ商事,1292,1292,5122,名詞,固有名詞,組織,*,*,*,シモジマ商事,しもじましょうじ,シモジマショージ
佐賀医科大学,1292,1292,6849,名詞,固有名詞,組織,*,*,*,佐賀医科大学,さがいかだいがく,サガイカダイガク
関東自動車,1292,1292,8209,名詞,固有名詞,組織,*,*,*,関東自動車,かんとうじどうしゃ,カントージドーシャ
東浴,1292,1292,6849,名詞,固有名詞,組織,*,*,*,東浴,とうよく,トーヨク
児島洋紙,1292,1292,6849,名詞,固有名詞,組織,*,*,*,児島洋紙,こじまようし,コジマヨーシ
萬代,1292,1292,6844,名詞,固有名詞,組織,*,*,*,萬代,ばんだい,バンダイ
元旦ビューティ工業,1292,1292,6849,名詞,固有名詞,組織,*,*,*,元旦ビューティ工業,がんたんびゅーてぃこうぎょう,ガンタンビューティコーギョー
本多通信工業,1292,1292,6849,名詞,固有名詞,組織,*,*,*,本多通信工業,ほんだつうしんこうぎょう,ホンダツーシンコーギョー
東京物産,1292,1292,6849,名詞,固有名詞,組織,*,*,*,東京物産,とうきょうぶっさん,トーキョーブッサン
コパル電子,1292,1292,5122,名詞,固有名詞,組織,*,*,*,コパル電子,こぱるでんし,コパルデンシ
コガネイ,1292,1292,4882,名詞,固有名詞,組織,*,*,*,コガネイ,こがねい,コガネイ
英和大学,1292,1292,6849,名詞,固有名詞,組織,*,*,*,英和大学,えいわだいがく,エイワダイガク
新華社,1292,1292,5051,名詞,固有名詞,組織,*,*,*,新華社,しんかしゃ,シンカシャ
日栄化学,1292,1292,6849,名詞,固有名詞,組織,*,*,*,日栄化学,にちえいかがく,ニチエイカガク
インロック社,1292,1292,5122,名詞,固有名詞,組織,*,*,*,インロック社,いんろっくしゃ,インロックシャ
東海病院,1292,1292,6849,名詞,固有名詞,組織,*,*,*,東海病院,とうかいびょういん,トーカイビョーイン
亀有病院,1292,1292,6849,名詞,固有名詞,組織,*,*,*,亀有病院,かめありびょういん,カメアリビョーイン
三谷産業,1292,1292,5611,名詞,固有名詞,組織,*,*,*,三谷産業,みたにさんぎょう,ミタニサンギョー
札幌大,1292,1292,6084,名詞,固有名詞,組織,*,*,*,札幌大,さっぽろだい,サッポロダイ
